country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,smic_multiple,gross_monthly_rmb,pension_employer_monthly_rmb,pension_employee_monthly_rmb,medical_employer_monthly_rmb,medical_employee_monthly_rmb,unemployment_employer_monthly_rmb,unemployment_employee_monthly_rmb,work_injury_employer_monthly_rmb,hpf_employer_monthly_rmb,hpf_employee_monthly_rmb,employee_contributions_monthly_rmb,employer_contributions_monthly_rmb,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_rmb,income_tax_monthly_rmb,net_after_income_tax_monthly_rmb,employer_cost_monthly_rmb,social_wedge_monthly_rmb,total_wedge_after_income_tax_monthly_rmb,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_rmb,delta_net_before_income_tax_monthly_rmb,delta_net_after_income_tax_monthly_rmb,delta_employer_cost_monthly_rmb,delta_social_wedge_monthly_rmb,delta_total_wedge_after_income_tax_monthly_rmb,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.92,16220.8,2595.328,1297.664,1297.664,324.416,113.5456,48.6624,97.3248,1135.456,1135.456,2806.1984,5239.3184,0.17299999999999996,0.32299999999999995,13414.6016,631.46016,12783.14144,21460.1184,8045.5168,8676.97696,1.599758162031439,1.6787828328996413,27.399999999999636,22.65979999999945,20.393819999999323,36.250199999998586,13.590400000000045,15.856379999999263,0.8269999999999909,0.7442999999999852,1.322999999999966,0.4960000000000082,0.5786999999999808
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.93,16248.2,2599.712,1299.856,1299.856,324.964,113.7374,48.7446,97.4892,1137.374,1137.374,2810.9386,5248.1686,0.17300000000000001,0.323,13437.2614,633.72614,12803.53526,21496.3686,8059.1072,8692.83334,1.599758162031439,1.678940086739762,27.400000000001455,22.65979999999945,20.393820000001142,36.25020000000222,13.590400000000045,15.856379999999263,0.826999999999936,0.7443000000000022,1.3230000000000108,0.4959999999999753,0.5786999999999424
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.94,16275.6,2604.096,1302.048,1302.048,325.512,113.9292,48.8268,97.6536,1139.292,1139.292,2815.6788,5257.0188,0.17300000000000001,0.32300000000000006,13459.9212,635.99212,12823.92908,21532.6188,8072.6976,8708.68972,1.599758162031439,1.6790968404201436,27.399999999999636,22.65980000000127,20.393819999999323,36.250199999998586,13.590400000000045,15.856380000001081,0.8270000000000572,0.7442999999999852,1.322999999999966,0.4960000000000082,0.5787000000000472
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.95,16303.0,2608.48,1304.24,1304.24,326.06,114.121,48.909,97.818,1141.21,1141.21,2820.419,5265.869,0.173,0.323,13482.581,638.2581,12844.3229,21568.869,8086.288,8724.5461,1.5997581620314387,1.6792530963232013,27.399999999999636,22.65979999999945,20.393819999999323,36.250199999998586,13.590399999999136,15.856379999999263,0.8269999999999909,0.7442999999999852,1.322999999999966,0.495999999999975,0.5786999999999808
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.96,16330.4,2612.864,1306.432,1306.432,326.608,114.3128,48.9912,97.9824,1143.128,1143.128,2825.1592,5274.7192,0.17300000000000001,0.32300000000000006,13505.2408,640.52408,12864.71672,21605.1192,8099.8784,8740.40248,1.5997581620314392,1.6794088568162424,27.399999999999636,22.65979999999945,20.393820000001142,36.25020000000222,13.590400000000045,15.856380000001081,0.8269999999999909,0.7443000000000516,1.3230000000000988,0.4960000000000082,0.5787000000000472
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.97,16357.8,2617.248,1308.624,1308.624,327.156,114.5046,49.0734,98.1468,1145.046,1145.046,2829.8994,5283.5694,0.17299999999999996,0.323,13527.9006,642.79006,12885.11054,21641.3694,8113.4688,8756.25886,1.5997581620314387,1.6795641242515873,27.399999999999636,22.65980000000127,20.393819999999323,36.250199999998586,13.590400000000045,15.856379999999263,0.8270000000000572,0.7442999999999852,1.322999999999966,0.4960000000000082,0.5786999999999808
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.98,16385.2,2621.632,1310.816,1310.816,327.704,114.6964,49.1556,98.3112,1146.964,1146.964,2834.6396,5292.4196,0.17300000000000001,0.323,13550.5604,645.05604,12905.50436,21677.6196,8127.0592,8772.11524,1.599758162031439,1.679718900966688,27.400000000001455,22.65979999999945,20.393820000001142,36.25020000000222,13.590400000000045,15.856379999999263,0.826999999999936,0.7443000000000022,1.3230000000000108,0.4959999999999753,0.5786999999999424
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,5.99,16412.6,2626.016,1313.008,1313.008,328.252,114.8882,49.2378,98.4756,1148.882,1148.882,2839.3798,5301.2698,0.17300000000000001,0.323,13573.2202,647.32202,12925.89818,21713.8698,8140.6496,8787.97162,1.599758162031439,1.6798731892842436,27.399999999997817,22.65979999999945,20.393819999999323,36.250199999998586,13.590400000000045,15.856380000001081,0.8270000000000458,0.7443000000000346,1.3230000000000537,0.4960000000000412,0.5787000000000856
China,CN,2026-01,2026-01-01,HN,Hunan,Hunan,6.0,16440.0,2630.4,1315.2,1315.2,328.8,115.08,49.32,98.64,1150.8,1150.8,2844.12,5310.12,0.173,0.32300000000000006,13595.88,649.588,12946.292,21750.12,8154.24,8803.828,1.599758162031439,1.6800269915123187,27.400000000001455,22.65979999999945,20.393819999999323,36.250199999998586,13.590400000000045,15.856379999999263,0.826999999999936,0.7442999999999358,1.322999999999878,0.4959999999999753,0.5786999999999424
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.8,2192.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,153.44,153.44,605.9396,1247.3468,0.276432299270073,0.5690450729927008,1586.0604,0.0,1586.0604,3439.3468,1853.2864,1853.2864,2.168484125825221,2.168484125825221,,,,,,,,,,,
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.81,2219.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,155.358,155.358,607.8576,1249.2648,0.2738837523655042,0.5628840227088402,1611.5424,0.0,1611.5424,3468.6648,1857.1224,1857.1224,2.1523881717291458,2.1523881717291458,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.82,2246.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,157.276,157.276,609.7756,1251.1828,0.2713973651415347,0.5568732419440984,1637.0244,0.0,1637.0244,3497.9828,1860.9584,1860.9584,2.1367933184135803,2.1367933184135803,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.83,2274.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,159.194,159.194,611.6936,1253.1008,0.268970890862721,0.551007299270073,1662.5064,0.0,1662.5064,3527.3008,1864.7944,1864.7944,2.1216765240723285,2.1216765240723285,27.399999999999636,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000054,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.84,2301.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,161.112,161.112,613.6116,1255.0188,0.26660218978102196,0.5452810218978102,1687.9884,0.0,1687.9884,3556.6188,1868.6304,1868.6304,2.107016138262562,2.107016138262562,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.85,2329.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,163.03,163.03,615.5296,1256.9368,0.2642892228424217,0.5396894804637183,1713.4704,0.0,1713.4704,3585.9368,1872.4664,1872.4664,2.0927917984460076,2.0927917984460076,27.40000000000009,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.86,2356.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,164.948,164.948,617.4476,1258.8548,0.26203004583262607,0.534227974876931,1738.9524,0.0,1738.9524,3615.2548,1876.3024,1876.3024,2.078984335626438,2.078984335626438,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.87,2383.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,166.866,166.866,619.3656,1260.7728,0.2598228039265039,0.5288920211427133,1764.4344,0.0,1764.4344,3644.5728,1880.1384,1880.1384,2.065575688163867,2.065575688163867,27.40000000000009,25.4820000000002,25.4820000000002,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9300000000000042,0.9300000000000042,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.88,2411.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,168.784,168.784,621.2836,1262.6908,0.25766572660915726,0.5236773390842734,1789.9164,0.0,1789.9164,3673.8908,1883.9744,1883.9744,2.0525488229506137,2.0525488229506137,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.89,2438.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,170.702,170.702,623.2016,1264.6088,0.2555571229393915,0.5185798408923152,1815.3984,0.0,1815.3984,3703.2088,1887.8104,1887.8104,2.0398876632258793,2.0398876632258793,27.40000000000009,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.9,2466.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,172.62,172.62,625.1196,1266.5268,0.25349537712895376,0.5135956204379563,1840.8804,0.0,1840.8804,3732.5268,1891.6464,1891.6464,2.0275770223855933,2.0275770223855933,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.91,2493.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,174.538,174.538,627.0376,1268.4448,0.251478944413251,0.5087209432902864,1866.3624,0.0,1866.3624,3761.8448,1895.4824,1895.4824,2.015602543214544,2.015602543214544,27.40000000000009,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.92,2520.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,176.456,176.456,628.9556,1270.3628,0.2495063471913678,0.5039522373849571,1891.8444,0.0,1891.8444,3791.1628,1899.3184,1899.3184,2.003950642029545,2.003950642029545,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.93,2548.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,178.374,178.374,630.8736,1272.2808,0.24757617141511656,0.49928608429479626,1917.3264,0.0,1917.3264,3820.4808,1903.1544,1903.1544,1.992608457276758,1.992608457276758,27.399999999999636,25.48199999999997,25.48199999999997,29.317999999999756,3.8359999999997854,3.8359999999997854,0.9300000000000113,0.9300000000000113,1.0700000000000054,0.13999999999999402,0.13999999999999402
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.94,2575.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,180.292,180.292,632.7916,1274.1988,0.24568706320857278,0.4947192110576176,1942.8084,0.0,1942.8084,3849.7988,1906.9904,1906.9904,1.9815638021742132,1.9815638021742132,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.95,2603.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,182.21,182.21,634.7096,1276.1168,0.24383772570111412,0.49024848252016906,1968.2904,0.0,1968.2904,3879.1168,1910.8264,1910.8264,1.9708051210329534,1.9708051210329534,27.40000000000009,25.4820000000002,25.4820000000002,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9300000000000042,0.9300000000000042,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.96,2630.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,184.128,184.128,636.6276,1278.0348,0.24202691605839416,0.4858708941605839,1993.7724,0.0,1993.7724,3908.4348,1914.6624,1914.6624,1.960321448927671,1.960321448927671,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.97,2657.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,186.046,186.046,638.5456,1279.9528,0.24025344269696747,0.4815835653548048,2019.2544,0.0,2019.2544,3937.7528,1918.4984,1918.4984,1.9501023744209744,1.9501023744209744,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.98,2685.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,187.964,187.964,640.4636,1281.8708,0.23851616266944736,0.4773837330552659,2044.7364,0.0,2044.7364,3967.0708,1922.3344,1922.3344,1.940138005074884,1.940138005074884,27.399999999999636,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000054,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,0.99,2712.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,189.882,189.882,642.3816,1283.7888,0.23681397920813982,0.47326874585268747,2070.2184,0.0,2070.2184,3996.3888,1926.1704,1926.1704,1.930418935509413,1.930418935509413,27.40000000000009,25.4820000000002,25.4820000000002,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000042,0.9300000000000042,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.0,2740.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,191.8,191.8,644.2996,1285.7068,0.2351458394160584,0.46923605839416055,2095.7004,0.0,2095.7004,4025.7068,1930.0064,1930.0064,1.9209362177914364,1.9209362177914364,27.40000000000009,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.01,2767.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,193.718,193.718,646.2176,1287.6248,0.23351073209510734,0.46528322613283224,2121.1824,0.0,2121.1824,4055.0248,1933.8424,1933.8424,1.9116813339578906,1.9116813339578906,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.02,2794.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,195.636,195.636,648.1356,1289.5428,0.23190768570201803,0.46140790038643187,2146.6644,0.0,2146.6644,4084.3428,1937.6784,1937.6784,1.9026461704959565,1.9026461704959565,27.40000000000009,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.0699999999999876,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.03,2822.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,197.554,197.554,650.0536,1291.4608,0.23033576642335768,0.45760782368365105,2172.1464,0.0,2172.1464,4113.6608,1941.5144,1941.5144,1.8938229946195158,1.8938229946195158,27.399999999999636,25.48199999999997,25.48199999999997,29.317999999999756,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000054,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.04,2849.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,199.472,199.472,651.9716,1293.3788,0.22879407636159466,0.45388082537900054,2197.6284,0.0,2197.6284,4142.9788,1945.3504,1945.3504,1.8852044321960895,1.8852044321960895,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.05,2877.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,201.39,201.39,653.8896,1295.2968,0.22728175182481755,0.4502248175182482,2223.1104,0.0,2223.1104,4172.2968,1949.1864,1949.1864,1.8767834471918263,1.8767834471918263,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.06,2904.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,203.308,203.308,655.8076,1297.2148,0.22579796171326266,0.4466377909378873,2248.5924,0.0,2248.5924,4201.6148,1953.0224,1953.0224,1.8685533225141204,1.8685533225141204,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.07,2931.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,205.226,205.226,657.7256,1299.1328,0.2243419059963163,0.44311781158332764,2274.0744,0.0,2274.0744,4230.9328,1956.8584,1956.8584,1.8605076421422275,1.8605076421422275,27.40000000000009,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.069999999999971,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.08,2959.2,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,207.144,207.144,659.6436,1301.0508,0.22291281427412815,0.43966301703163013,2299.5564,0.0,2299.5564,4260.2508,1960.6944,1960.6944,1.8526402744459753,1.8526402744459753,27.399999999999636,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9300000000000113,0.9300000000000113,1.0700000000000218,0.14000000000000232,0.14000000000000232
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.09,2986.6,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,209.062,209.062,661.5616,1302.9688,0.22150994441840222,0.4362716132056519,2325.0384,0.0,2325.0384,4289.5688,1964.5304,1964.5304,1.8449453566014222,1.8449453566014222,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.1,3014.0,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,210.98,210.98,663.4796,1304.8868,0.22013258128732582,0.4329418712674186,2350.5204,0.0,2350.5204,4318.8868,1968.3664,1968.3664,1.837417280020203,1.837417280020203,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.070000000000004,0.14,0.14
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.11,3041.4,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,212.898,212.898,665.3976,1306.8048,0.21878003550996253,0.4296721246794239,2376.0024,0.0,2376.0024,4348.2048,1972.2024,1972.2024,1.8300506767164877,1.8300506767164877,27.40000000000009,25.48199999999997,25.48199999999997,29.31800000000021,3.8359999999997854,3.8359999999997854,0.9299999999999958,0.9299999999999958,1.070000000000004,0.13999999999999171,0.13999999999999171
China,CN,2026-01,2026-01-01,JL,Jilin,Jilin,1.12,3068.8,702.912,351.456,351.456,87.864,30.7524,13.1796,8.7864,214.816,214.816,667.3156,1308.7228,0.21745164233576644,0.4264607664233576,2401.4844,0.0,2401.4844,4377.5228,1976.0384,1976.0384,1.8228404065418873,1.8228404065418873,27.40000000000009,25.48199999999997,25.48199999999997,29.3179999999993,3.8360000000000127,3.8360000000000127,0.9299999999999958,0.9299999999999958,1.069999999999971,0.14,0.14
