country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,ivs_employer_monthly_eur,ivs_employee_monthly_eur,aggiuntivo_1_percent_monthly_eur,naspi_monthly_eur,cigo_monthly_eur,cigs_employer_monthly_eur,cigs_employee_monthly_eur,maternita_monthly_eur,fondo_garanzia_tfr_monthly_eur,cuaf_monthly_eur,inail_monthly_eur,tfr_accrual_monthly_eur,irpef_lorda_annual_eur,detrazione_lavoro_dipendente_annual_eur,ulteriore_detrazione_annual_eur,trattamento_integrativo_annual_eur,addizionale_regionale_annual_eur,addizionale_comunale_annual_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",1.99,4605.977783,1096.68331,423.289358,0.0,74.156242,92.119556,27.635867,13.817933,21.187498,9.211956,31.320649,23.029889,318.153651,13711.371736,0.0,0.0,0.0,1665.880648,450.238013,437.107292,1375.344966,0.0949,0.29860000000000003,4168.870491,1318.957533,2849.912958,6299.4764,2130.605908,3449.563441,1.5110751011756425,2.210410104352715,23.14561700000013,20.94909800000005,11.301934999999958,31.655660999999782,10.706561999999849,20.353723999999602,0.9051000023028088,0.4882969851268123,1.3676741043455272,0.46257405883799896,0.8793770328092566
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.0,4629.1234,1102.194282,425.41644,0.0,74.528887,92.582468,27.77474,13.88737,21.293968,9.258247,31.478039,23.145617,319.752413,13819.469081,0.0,0.0,0.0,1674.251908,452.500516,439.303811,1382.256247,0.0949,0.29860000000000003,4189.819589,1328.851792,2860.967797,6331.13206,2141.312471,3470.164263,1.5110751011756425,2.2129337023143845,23.14561700000013,20.94909800000005,11.054838999999902,31.655660000000353,10.706563000000187,20.600822000000335,0.9051000023028088,0.4776212705843979,1.3676740611408276,0.46257410204273786,0.8900528337611489
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.01,4652.269017,1107.705253,427.543523,0.0,74.901531,93.04538,27.913614,13.956807,21.400437,9.304538,31.635429,23.261345,321.351175,13927.566426,0.0,0.0,0.0,1682.623167,454.763018,441.50033,1389.167528,0.09490000000000001,0.2986000000000001,4210.768687,1338.746051,2872.022636,6362.78772,2152.019033,3490.765084,1.5110751011756427,2.2154378728740687,23.14561699999922,20.94909800000005,11.054839000000356,31.655660000000353,10.706561999999849,20.600820999999996,0.9051000023028444,0.4776212705844363,1.3676740611408813,0.46257405883801717,0.8900527905564449
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.02,4675.414634,1113.216224,429.670605,0.0,75.274176,93.508293,28.052488,14.026244,21.506907,9.350829,31.79282,23.377073,322.949937,14035.663772,0.0,0.0,0.0,1690.994427,457.025521,443.696849,1396.07881,0.09490000000000001,0.29860000000000003,4231.717785,1348.64031,2883.077475,6394.44338,2162.725595,3511.365905,1.5110751011756425,2.217922839508385,23.14561700000013,20.94909800000005,11.054838999999902,31.655659999999443,10.706561999999849,20.600820999999996,0.9051000023028088,0.4776212705843979,1.3676740611407883,0.46257405883799896,0.89005279055641
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.03,4698.560251,1118.727196,431.797687,0.132269,75.64682,93.971205,28.191362,14.095681,21.613377,9.397121,31.95021,23.492801,324.548699,14143.078608,0.0,0.0,0.0,1699.312832,459.273738,446.025637,1402.990091,0.09492815100149848,0.2986,4252.534614,1358.472098,2894.062516,6426.099041,2173.564427,3532.036525,1.5111221010657445,2.220442373191091,23.14561700000013,20.816829000000325,10.98504099999991,31.65566100000069,10.838831999999911,20.67061999999987,0.8993853566314611,0.4746056672414414,1.3676741043455662,0.4682887477140856,0.8930684371040857
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.04,4721.705868,1124.238167,433.924769,0.363725,76.019464,94.434117,28.330235,14.165118,21.719847,9.443412,32.1076,23.608529,326.147461,14249.98164,0.0,0.0,0.0,1707.591601,461.511244,448.453612,1409.901372,0.09497703261423623,0.29860000000000003,4273.252256,1368.25704,2904.995215,6457.754701,2184.502445,3552.759486,1.511203718978224,2.2229829043739104,23.14561700000013,20.717641999999614,10.932698999999957,31.655659999999443,10.938018000000284,20.72296099999994,0.8951000096475933,0.4723442455649333,1.3676740611407883,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.05,4744.851485,1129.749139,436.051851,0.595182,76.392109,94.89703,28.469109,14.234554,21.826317,9.489703,32.26499,23.724257,327.746223,14356.884671,0.0,0.0,0.0,1715.870371,463.748749,450.881587,1416.812653,0.09502543733319119,0.2986000000000001,4293.969898,1378.041983,2915.927915,6489.410361,2195.440464,3573.482446,1.5112845493068525,2.2255043851103746,23.14561700000013,20.717642000000524,10.932700000000295,31.655660000000353,10.938018999999713,20.722960000000057,0.8951000096476326,0.4723442887696722,1.3676740611408276,0.47257409469791417,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.06,4767.997102,1135.26011,438.178934,0.826638,76.764753,95.359942,28.607983,14.303991,21.932787,9.535994,32.42238,23.839986,329.344985,14463.787703,0.0,0.0,0.0,1724.149141,465.986254,453.309563,1423.723935,0.09507337210341842,0.2985999999999999,4314.687539,1387.826925,2926.860615,6521.066022,2206.378482,3594.205407,1.5113646033967483,2.2280070288778244,23.14561700000013,20.717640999999276,10.93269999999984,31.655660999999782,10.938018000000284,20.72296099999994,0.8950999664428544,0.47234428876965256,1.3676741043455272,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.07,4791.142719,1140.771081,440.306016,1.058094,77.137398,95.822854,28.746856,14.373428,22.039257,9.582285,32.57977,23.955714,330.943747,14570.690735,0.0,0.0,0.0,1732.42791,468.22376,455.737538,1430.635216,0.09512084373576907,0.29860000000000003,4335.405181,1397.611867,2937.793314,6552.721682,2217.316501,3614.928368,1.5114438923761704,2.2304910459758642,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938018999999713,20.72296099999994,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.47257409469791417,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.08,4814.288336,1146.282053,442.433098,1.28955,77.510042,96.285767,28.88573,14.442865,22.145726,9.628577,32.737161,24.071442,332.542509,14677.593766,0.0,0.0,0.0,1740.70668,470.461265,458.165513,1437.546497,0.09516785891011631,0.29860000000000003,4356.122823,1407.396809,2948.726014,6584.377342,2228.254519,3635.651329,1.5115224271616727,2.2329566435852684,23.14561699999922,20.717641999999614,10.93269999999984,31.655659999999443,10.938018000000284,20.72296099999994,0.8951000096476285,0.4723442887696711,1.367674061140842,0.47257405149323317,0.8953298155759096
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.09,4837.433953,1151.793024,444.56018,1.521006,77.882687,96.748679,29.024604,14.512302,22.252196,9.674868,32.894551,24.18717,334.141271,14784.496798,0.0,0.0,0.0,1748.98545,472.69877,460.593488,1444.457778,0.09521442417848895,0.2986,4376.840465,1417.181751,2959.658713,6616.033003,2239.192538,3656.374289,1.5116002184631177,2.235404025825587,23.14561700000013,20.717642000000524,10.932698999999957,31.655660999999782,10.938018999999713,20.722960000000057,0.8951000096476326,0.4723442455649333,1.3676741043455272,0.47257409469791417,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.1,4860.57957,1157.303996,446.687262,1.752462,78.255331,97.211591,29.163477,14.581739,22.358666,9.721159,33.051941,24.302898,335.740033,14891.399829,0.0,0.0,0.0,1757.264219,474.936275,463.021464,1451.36906,0.0952605459681152,0.29860000000000003,4397.558106,1426.966694,2970.591413,6647.688663,2250.130556,3677.09725,1.5116772767885445,2.2378333938114787,23.14561700000013,20.717641000000185,10.932700000000295,31.655660000000353,10.938018000000284,20.72296099999994,0.8950999664428937,0.4723442887696722,1.3676740611408276,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.11,4883.725187,1162.814967,448.814345,1.983919,78.627976,97.674504,29.302351,14.651176,22.465136,9.76745,33.209331,24.418626,337.338795,14998.302861,0.0,0.0,0.0,1765.542989,477.173781,465.449439,1458.280341,0.09530623058438006,0.2985999999999999,4418.275748,1436.751636,2981.524112,6679.344323,2261.068575,3697.820211,1.5117536124488982,2.2402449457077966,23.14561700000013,20.717641999999614,10.932698999999957,31.655660000000353,10.938018999999713,20.722961000000396,0.8951000096475933,0.4723442455649333,1.3676740611408276,0.47257409469791417,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.12,4906.870804,1168.325938,450.941427,2.215375,79.00062,98.137416,29.441225,14.720612,22.571606,9.813742,33.366721,24.534354,338.937557,15105.205892,0.0,0.0,0.0,1773.821759,479.411286,467.877414,1465.191622,0.09535148421369903,0.2985999999999999,4438.99339,1446.536578,2992.456812,6710.999983,2272.006593,3718.543172,1.511829235562633,2.2426388767834826,23.14561700000013,20.717641999999614,10.93269999999984,31.655659999999443,10.938018000000284,20.72296099999994,0.8951000096475933,0.47234428876965256,1.3676740611407883,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.13,4930.016421,1173.83691,453.068509,2.446831,79.373264,98.600328,29.580099,14.790049,22.678076,9.860033,33.524112,24.650082,340.536319,15212.108924,0.0,0.0,0.0,1782.100528,481.648791,470.305389,1472.102903,0.09539631292631076,0.2986,4459.711032,1456.32152,3003.389511,6742.655644,2282.944612,3739.266132,1.5119041560601807,2.2450153794642604,23.14561700000013,20.717642000000524,10.932698999999957,31.65566100000069,10.938018999999713,20.722960000000057,0.8951000096476326,0.4723442455649333,1.3676741043455662,0.47257409469791417,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.14,4953.162038,1179.347881,455.195591,2.678287,79.745909,99.063241,29.718972,14.859486,22.784545,9.906324,33.681502,24.76581,342.135082,15319.011956,0.0,0.0,0.0,1790.379298,483.886297,472.733364,1479.014185,0.09544072267899156,0.2986,4480.428674,1466.106463,3014.322211,6774.311304,2293.882631,3759.989093,1.5119783836882987,2.2473746433842114,23.14561700000013,20.717641999999614,10.932700000000295,31.655659999999443,10.938019000000168,20.72296099999994,0.8951000096475933,0.4723442887696722,1.3676740611407883,0.4725740946979338,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.15,4976.307655,1184.858853,457.322673,2.909743,80.118553,99.526153,29.857846,14.928923,22.891015,9.952615,33.838892,24.881538,343.733844,15425.914987,0.0,0.0,0.0,1798.658068,486.123802,475.16134,1485.925466,0.09548471931769394,0.2985999999999999,4501.146315,1475.891405,3025.254911,6805.966964,2304.820649,3780.712054,1.512051928014297,2.2497168554362084,23.14561699999922,20.717641000000185,10.93269999999984,31.655660000000353,10.938017999999829,20.72296099999994,0.8950999664429289,0.4723442887696711,1.3676740611408813,0.4725740514932135,0.8953298155759096
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.16,4999.453272,1190.369824,459.449756,3.141199,80.491198,99.989065,29.99672,14.99836,22.997485,9.998907,33.996282,24.997266,345.332606,15532.818019,0.0,0.0,0.0,1806.936837,488.361307,477.589315,1492.836747,0.095528308580112,0.29860000000000003,4521.863957,1485.676347,3036.18761,6837.622625,2315.758668,3801.435014,1.5121247984301491,2.2520421998212683,23.14561700000013,20.717641999999614,10.932698999999957,31.655660999999782,10.938019000000168,20.722960000000057,0.8951000096475933,0.4723442455649333,1.3676741043455272,0.4725740946979338,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.17,5022.598889,1195.880795,461.576838,3.372656,80.863842,100.451978,30.135593,15.067797,23.103955,10.045198,34.153672,25.112994,346.931368,15639.72105,0.0,0.0,0.0,1815.215607,490.598813,480.01729,1499.748028,0.09557149609817599,0.2986,4542.581599,1495.461289,3047.12031,6869.278285,2326.696686,3822.157975,1.5121970041564892,2.254350858096844,23.14561700000013,20.717642000000524,10.93269999999984,31.655660000000353,10.938018000000284,20.72296099999994,0.8951000096476326,0.47234428876965256,1.3676740611408276,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.18,5045.744506,1201.391767,463.70392,3.604112,81.236487,100.91489,30.274467,15.137234,23.210425,10.091489,34.311063,25.228723,348.53013,15746.624082,0.0,0.0,0.0,1823.494377,492.836318,482.445265,1506.659309,0.09561428740047795,0.29860000000000003,4563.299241,1505.246231,3058.053009,6900.933945,2337.634705,3842.880936,1.5122685542465046,2.256643009224082,23.14561700000013,20.717641999999614,10.932699000000412,31.655659999999443,10.938018999999713,20.72296099999994,0.8951000096475933,0.47234424556495297,1.3676740611407883,0.47257409469791417,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.19,5068.890123,1206.902738,465.831002,3.835568,81.609131,101.377802,30.413341,15.20667,23.316895,10.13778,34.468453,25.344451,350.128892,15853.527113,0.0,0.0,0.0,1831.773146,495.073823,484.873241,1513.570591,0.09565668791463101,0.2986,4584.016882,1515.031174,3068.985709,6932.589606,2348.572723,3863.603897,1.5123394575897158,2.2589188296140588,23.14561700000013,20.717641000000185,10.93269999999984,31.655660999999782,10.938018000000284,20.72296099999994,0.8950999664428937,0.47234428876965256,1.3676741043455272,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.2,5092.03574,1212.41371,467.958085,4.067024,81.981775,101.840715,30.552214,15.276107,23.423364,10.184071,34.625843,25.460179,351.727654,15960.430145,0.0,0.0,0.0,1840.051916,497.311329,487.301216,1520.481872,0.09569870296956451,0.29860000000000003,4604.734524,1524.816116,3079.918408,6964.245266,2359.510742,3884.326857,1.5124097229156614,2.2611784931730496,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938018999999713,20.722960000000057,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.47257409469791417,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.21,5115.181357,1217.924681,470.085167,4.29848,82.35442,102.303627,30.691088,15.345544,23.529834,10.230363,34.783233,25.575907,353.326416,16067.333176,0.0,0.0,0.0,1848.330686,499.548834,489.729191,1527.393153,0.09574033779775654,0.2985999999999999,4625.452166,1534.601058,3090.851108,6995.900926,2370.44876,3905.049818,1.512479358797479,2.26342217134682,23.14561700000013,20.717641999999614,10.93269999999984,31.655660000000353,10.938018000000284,20.72296099999994,0.8951000096475933,0.47234428876965256,1.3676740611408276,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.22,5138.326974,1223.435653,472.212249,4.529936,82.727064,102.766539,30.829962,15.414981,23.636304,10.276654,34.940623,25.691635,354.925178,16174.236208,0.0,0.0,0.0,1856.609455,501.786339,492.157166,1534.304434,0.0957815975374063,0.2986,4646.169808,1544.386,3101.783808,7027.556586,2381.386779,3925.772779,1.5125483736553933,2.2656500331639924,23.14561699999922,20.717641999999614,10.932700000000295,31.655659999999443,10.938018999999713,20.72296099999994,0.8951000096476285,0.47234428876969076,1.367674061140842,0.4725740946979327,0.8953298155759096
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.23,5161.472591,1228.946624,474.339331,4.761393,83.099709,103.229452,30.968836,15.484418,23.742774,10.322945,35.098014,25.807363,356.52394,16281.13924,0.0,0.0,0.0,1864.888225,504.023845,494.585141,1541.215716,0.09582248723454795,0.2986,4666.88745,1554.170942,3112.716507,7059.212247,2392.324797,3946.49574,1.5126167757601103,2.267862245278492,23.14561700000013,20.717642000000524,10.932698999999957,31.65566100000069,10.938018000000284,20.72296099999994,0.8951000096476326,0.4723442455649333,1.3676741043455662,0.4725740514932146,0.8953298155758744
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",2.24,5184.618208,1234.457595,476.466413,4.992849,83.472353,103.692364,31.107709,15.553855,23.849244,10.369236,35.255404,25.923091,358.122702,16388.042271,0.0,0.0,0.0,1873.166994,506.26135,497.013117,1548.126997,0.095863011845108,0.2986,4687.605091,1563.955885,3123.649207,7090.867907,2403.262816,3967.2187,1.5126845732361203,2.270058972011104,23.14561700000013,20.717641000000185,10.93269999999984,31.655659999999443,10.938018999999713,20.722960000000057,0.8950999664428937,0.47234428876965256,1.3676740611407883,0.47257409469791417,0.8953297723711553
