country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,region_code,region_label_fr,region_label_en,smic_multiple,gross_monthly_eur,employee_ss_monthly_eur,employer_ss_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,irpf_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.93,4173.785,271.3,1321.0,271.3,1321.0,0.06500095237296603,0.3164992926085076,3902.485,897.4,3005.085,5494.785,1592.3,2489.7,1.4080220679900115,1.8284956997888582,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.94,4188.03,272.22,1325.51,272.22,1325.51,0.0649995343872895,0.3164996430302553,3915.81,902.3,3013.51,5513.54,1597.73,2500.03,1.4080203074204316,1.8296073349681936,14.24499999999989,13.324999999999818,8.425000000000182,18.75500000000011,5.430000000000064,10.330000000000382,0.9354159354159298,0.5914355914356088,1.3166023166023344,0.3811863811863886,0.7251667251667575
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.95,4202.275,273.15,1330.02,273.15,1330.02,0.06500050567847176,0.3164999910762622,3929.125,907.2,3021.925,5532.295,1603.17,2510.37,1.4080221423344892,1.8307188298849242,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.96,4216.52,274.07,1334.53,274.07,1334.53,0.06499909878288257,0.31650033677060707,3942.45,912.11,3030.34,5551.05,1608.6,2520.71,1.4080203934101891,1.8318241517453488,14.2450000000008,13.324999999999818,8.414999999999964,18.75500000000011,5.429999999999836,10.340000000000146,0.9354159354158701,0.590733590733555,1.3166023166022502,0.3811863811863483,0.7258687258686953
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.97,4230.765,275.0,1339.04,275.0,1339.04,0.065000065000065,0.31650068013704374,3955.765,917.01,3038.755,5569.805,1614.04,2531.05,1.408022215677625,1.8329233518332344,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.98,4245.01,275.93,1343.55,275.93,1343.55,0.06500102473256836,0.31650102119900775,3969.08,921.91,3047.17,5588.56,1619.48,2541.39,1.4080240257188064,1.8340164808658523,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.99,4259.255,276.85,1348.06,276.85,1348.06,0.06499963021702153,0.3165013599796208,3982.405,926.81,3055.595,5607.315,1624.91,2551.72,1.408022288039514,1.835097583285743,14.24499999999989,13.325000000000273,8.424999999999727,18.7549999999992,5.430000000000064,10.329999999999927,0.9354159354159617,0.5914355914355768,1.3166023166022705,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.0,4273.5,277.78,1352.56,277.78,1352.56,0.06500058500058499,0.3164993564993565,3995.72,931.71,3064.01,5626.06,1630.34,2562.05,1.4080215830939102,1.8361754694012091,14.24499999999989,13.3149999999996,8.415000000000418,18.7450000000008,5.429999999999836,10.330000000000382,0.9347139347139137,0.5907335907336246,1.3159003159003821,0.3811863811863726,0.7251667251667575
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.01,4287.745,278.7,1357.07,278.7,1357.07,0.0649992012118258,0.3164996985594992,4009.045,936.61,3072.435,5644.815,1635.77,2572.38,1.4080198650800875,1.837244726088591,14.24499999999989,13.325000000000273,8.424999999999727,18.7549999999992,5.430000000000064,10.329999999999927,0.9354159354159617,0.5914355914355768,1.3166023166022705,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.02,4301.99,279.63,1361.58,279.63,1361.58,0.06500015109286633,0.316500038354343,4022.36,941.51,3080.85,5663.57,1641.21,2582.72,1.4080216589266004,1.8383141016277977,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.03,4316.235,280.56,1366.09,280.56,1366.09,0.06500109470406501,0.3165003759063165,4035.675,946.41,3089.265,5682.325,1646.65,2593.06,1.4080234409361507,1.8393776513183557,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.04,4330.48,281.48,1370.6,281.48,1370.6,0.06499972289445974,0.3165007112375533,4049.0,951.32,3097.68,5701.08,1652.08,2603.4,1.4080217337614225,1.840435422638878,14.24499999999989,13.324999999999818,8.414999999999964,18.75500000000011,5.429999999999836,10.340000000000146,0.9354159354159298,0.5907335907335927,1.3166023166023344,0.3811863811863726,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.05,4344.725,282.41,1375.11,282.41,1375.11,0.0650006617219732,0.31650104436989684,4062.315,956.22,3106.095,5719.835,1657.52,2613.74,1.4080235038395594,1.8414874625534636,14.2450000000008,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.934713934713886,0.590733590733555,1.3166023166022502,0.38188838188836427,0.7258687258686634
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.06,4358.97,283.33,1379.61,283.33,1379.61,0.06499930029341794,0.3164990812049635,4075.64,961.12,3114.52,5738.58,1662.94,2624.06,1.4080193540155654,1.842524690803077,14.24499999999989,13.324999999999818,8.425000000000182,18.74499999999989,5.420000000000073,10.320000000000164,0.9354159354159298,0.5914355914356088,1.3159003159003184,0.3804843804843885,0.7244647244647415
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.07,4373.215,284.26,1384.12,284.26,1384.12,0.06500023438134186,0.31649941747661614,4088.955,966.02,3122.935,5757.335,1668.38,2634.4,1.4080211203106907,1.8435654280348455,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.08,4387.46,285.18,1388.63,285.18,1388.63,0.06499888318070136,0.3164997515646866,4102.28,970.92,3131.36,5776.09,1673.81,2644.73,1.4080194428464172,1.8445946809054214,14.24499999999989,13.324999999999818,8.425000000000182,18.75500000000011,5.429999999999836,10.329999999999927,0.9354159354159298,0.5914355914356088,1.3166023166023344,0.3811863811863726,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.09,4401.705,286.11,1393.14,286.11,1393.14,0.06499981257262812,0.3165000834903748,4115.595,975.82,3139.775,5794.845,1679.25,2655.07,1.408021197421029,1.8456242883646121,14.24499999999989,13.31500000000051,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139777,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.1,4415.95,287.04,1397.65,287.04,1397.65,0.06500073596847791,0.3165004132746069,4128.91,980.72,3148.19,5813.6,1684.69,2665.41,1.4080229406792593,1.8466483916155,14.24499999999989,13.3149999999996,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139137,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.11,4430.195,287.96,1402.16,287.96,1402.16,0.0649993961891068,0.31650074093804004,4142.235,985.63,3156.605,5832.355,1690.12,2675.75,1.4080212735395263,1.84766703467808,14.24499999999989,13.324999999999818,8.414999999999964,18.7549999999992,5.429999999999836,10.340000000000146,0.9354159354159298,0.5907335907335927,1.3166023166022705,0.3811863811863726,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.12,4444.44,288.89,1406.67,288.89,1406.67,0.06500031500031499,0.31650106650106646,4155.55,990.53,3165.02,5851.11,1695.56,2686.09,1.4080230053783496,1.8486802611041953,14.24499999999989,13.31500000000051,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139777,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.13,4458.685,289.81,1411.18,289.81,1411.18,0.06499898512678066,0.31650138998381816,4168.875,995.43,3173.445,5869.865,1700.99,2696.42,1.4080213486851971,1.8496822853397494,14.2450000000008,13.324999999999818,8.425000000000182,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354158701,0.591435591435571,1.3166023166022502,0.3811863811863642,0.7251667251666793
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.14,4472.93,290.74,1415.68,290.74,1415.68,0.06499989939480386,0.31649947573514453,4182.19,1000.33,3181.86,5888.61,1706.42,2706.75,1.4080206781614417,1.8506816767551053,14.24499999999989,13.3149999999996,8.414999999999964,18.74499999999989,5.430000000000064,10.329999999999927,0.9347139347139137,0.5907335907335927,1.3159003159003184,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.15,4487.175,291.67,1420.19,291.67,1420.19,0.06500080785795072,0.3164998022140879,4195.505,1005.23,3190.275,5907.365,1711.86,2717.09,1.4080223953969784,1.8516789304997217,14.24499999999989,13.31500000000051,8.414999999999964,18.75500000000011,5.439999999999827,10.340000000000146,0.9347139347139777,0.5907335907335927,1.3166023166023344,0.3818883818883727,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.16,4501.42,292.59,1424.7,292.59,1424.7,0.06499948905012196,0.3165001266267089,4208.83,1010.13,3198.7,5926.12,1717.29,2727.42,1.4080207563622194,1.8526651452152438,14.24499999999989,13.324999999999818,8.424999999999727,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354159298,0.5914355914355768,1.3166023166023344,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.17,4515.665,293.52,1429.21,293.52,1429.21,0.06500039307610285,0.3165004489925626,4222.145,1015.03,3207.115,5944.875,1722.73,2737.76,1.4080224625160906,1.8536519582241355,14.24499999999989,13.31500000000051,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139777,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.18,4529.91,294.44,1433.72,294.44,1433.72,0.0649990838670084,0.31650076933095805,4235.47,1019.94,3215.53,5963.63,1728.16,2748.1,1.408020833579272,1.8546336062795246,14.24499999999989,13.324999999999818,8.415000000000418,18.75500000000011,5.430000000000064,10.33999999999969,0.9354159354159298,0.5907335907336246,1.3166023166023344,0.3811863811863886,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.19,4544.155,295.37,1438.23,295.37,1438.23,0.0649999834952813,0.3165010876609623,4248.785,1024.84,3223.945,5982.385,1733.6,2758.44,1.4080225287935257,1.855610129825416,14.24499999999989,13.3149999999996,8.414999999999964,18.75500000000011,5.439999999999827,10.340000000000146,0.9347139347139137,0.5907335907335927,1.3166023166023344,0.3818883818883727,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.2,4558.4,296.3,1442.73,296.3,1442.73,0.06500087750087749,0.31649921024921024,4262.1,1029.74,3232.36,6001.13,1739.03,2768.77,1.4080218671546891,1.8565784751698449,14.24499999999989,13.31500000000051,8.414999999999964,18.74499999999989,5.430000000000064,10.329999999999927,0.9347139347139777,0.5907335907335927,1.3159003159003184,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.21,4572.645,297.22,1447.24,297.22,1447.24,0.06499957901827062,0.3164995314528025,4275.425,1034.64,3240.785,6019.885,1744.46,2779.1,1.408020255296257,1.8575391456082404,14.2450000000008,13.324999999999818,8.424999999999727,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354158701,0.591435591435539,1.3166023166022502,0.3811863811863642,0.7251667251666793
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.22,4586.89,298.15,1451.75,298.15,1451.75,0.0650004687271768,0.31649985066134134,4288.74,1039.54,3249.2,6038.64,1749.9,2789.44,1.4080219365128217,1.8585005539825186,14.24499999999989,13.3149999999996,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139137,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.23,4601.135,299.07,1456.26,299.07,1456.26,0.06499917955026313,0.3165001678933567,4302.065,1044.45,3257.615,6057.395,1755.33,2799.78,1.4080203344207955,1.8594569953785205,14.24499999999989,13.324999999999818,8.414999999999964,18.75500000000011,5.429999999999836,10.340000000000146,0.9354159354159298,0.5907335907335927,1.3166023166023344,0.3811863811863726,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.24,4615.38,300.0,1460.77,300.0,1460.77,0.065000065000065,0.31650048316714985,4315.38,1049.34,3266.04,6076.15,1760.77,2810.11,1.408022005014622,1.86040281196801,14.24499999999989,13.31500000000051,8.425000000000182,18.7549999999992,5.440000000000055,10.329999999999927,0.9347139347139777,0.5914355914356088,1.3166023166022705,0.38188838188838864,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.25,4629.625,300.93,1465.28,300.93,1465.28,0.065000945000945,0.3165007965007965,4328.695,1054.25,3274.445,6094.905,1766.21,2820.46,1.4080236653310063,1.8613551304114133,14.24499999999989,13.3149999999996,8.4050000000002,18.75500000000011,5.440000000000055,10.349999999999909,0.9347139347139137,0.5900315900316085,1.3166023166023344,0.38188838188838864,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,3.26,4643.87,301.85,1469.78,301.85,1469.78,0.0649996662266601,0.3164989545357644,4342.02,1059.21,3282.81,6113.65,1771.63,2830.84,1.4080197696003243,1.8623222178560443,14.24499999999989,13.325000000000728,8.364999999999782,18.74499999999989,5.420000000000073,10.38000000000011,0.9354159354159937,0.5872235872235764,1.3159003159003184,0.3804843804843885,0.7286767286767419
